layer,position,alpha,n,rmse,bias,rmse_debiased,medae,rho,within2x
18,T1,10000.0,192,1.18524735283688,-0.011855718272009227,1.1851880565341042,0.9724796077039882,0.882954373856433,0.1875
18,T3,1.0,192,0.2073987769138701,-0.030499650068162614,0.20514391048990188,0.1284187098768398,0.9894633853713736,0.8697916666666666
18,T3,10.0,192,0.25763043474650527,-0.03975092672018084,0.254545290140203,0.13493273436229455,0.9867155595063366,0.8177083333333334
18,T3,100.0,192,0.41396256644937574,-0.03248562219448759,0.4126859469039269,0.20829998407892003,0.9630514472059436,0.625
18,T3,1000.0,192,0.7907599991094141,-0.037616219895162915,0.7898647961469858,0.5057601370758958,0.94398071545606,0.3020833333333333
18,T3,10000.0,192,1.3392328139853291,-0.00707984643884374,1.3392141000711817,1.136406104541217,0.9017380193219096,0.13541666666666666
18,T5,1.0,192,0.24774978929457012,-0.025577114797710115,0.24642599151495495,0.1328025275782694,0.9829834378090475,0.8333333333333334
18,T5,10.0,192,0.33292759962554686,-0.033700548635998105,0.3312175412233796,0.18862351001102698,0.9733045287919023,0.71875
18,T5,100.0,192,0.5653933867011619,-0.09384112360783292,0.5575513655668229,0.3580478313075445,0.9397974581689887,0.4427083333333333
18,T5,1000.0,192,1.0606627260630936,-0.07553551895129554,1.057969661113376,0.823497716421599,0.8397273818900304,0.11458333333333333
18,T5,10000.0,192,1.4085528061604606,-0.012232404104946784,1.4084996897522986,1.2156860932297349,0.7357201222820637,0.13020833333333334
18,T8,1.0,192,0.20443648809538306,-0.0083388443063485,0.20426634901620036,0.12282463134128821,0.9858132883267722,0.875
18,T8,10.0,192,0.27173517908708567,0.019736222709637152,0.27101750693755217,0.16560607755452839,0.9808097845128243,0.7395833333333334
18,T8,100.0,192,0.4485721349694982,0.023395209980926177,0.44796163275557666,0.25792349552045846,0.95895021457156,0.5677083333333334
18,T8,1000.0,192,0.9473051123537815,0.018097642285546927,0.9471322247898204,0.6989649534225464,0.9338096585227889,0.234375
18,T8,10000.0,192,1.3994427457323966,0.006759503798356918,1.3994264209637566,1.2427565711502182,0.8750389948720727,0.125
18,R0,1.0,192,0.21462189967162107,0.002487873755813904,0.21460747960597854,0.1297896983729742,0.9881099786020269,0.8072916666666666
18,R0,10.0,192,0.27345863979088236,0.028562089525581664,0.2719629289410823,0.1768923439927049,0.9817530680187325,0.7447916666666666
18,R0,100.0,192,0.43465850093032893,0.02242626197429624,0.43407957243443396,0.2537112236022949,0.9534955751678299,0.578125
